0.0,RC0603FR-070RL,Yageo,25,Digi-Key,0.00106,795000,
1,RC0603FR-071RL,Yageo,34,Digi-Key,0.00158,2430000,
1.02,RC0603FR-071R02L,Yageo,3,Digi-Key,0.00230,0,
1.05,RC0603FR-071R05L,Yageo,2,Digi-Key,0.00230,0,
1.07,RC0603FR-071R07L,Yageo,2,Digi-Key,0.00230,0,
1.1,RC0603FR-071R1L,Yageo,7,Digi-Key,0.00230,0,
1.13,RC0603FR-071R13L,Yageo,2,Digi-Key,0.00230,0,
1.15,RC0603FR-071R15L,Yageo,2,Digi-Key,0.00230,0,
1.18,RC0603FR-071R18L,Yageo,2,Digi-Key,0.00230,0,
1.21,RC0603FR-071R21L,Yageo,3,Digi-Key,0.00230,0,
1.24,RC0603FR-071R24L,Yageo,2,Digi-Key,0.00230,0,
1.27,RC0603FR-071R27L,Yageo,2,Digi-Key,0.00230,0,
1.3,RC0603FR-071R3L,Yageo,6,Digi-Key,0.00230,0,
1.33,RC0603FR-071R33L,Yageo,3,Digi-Key,0.00230,0,
1.37,RC0603FR-071R37L,Yageo,2,Digi-Key,0.00230,0,
1.4,RC0603FR-071R4L,Yageo,4,Digi-Key,0.00230,0,
1.43,RC0603FR-071R43L,Yageo,2,Digi-Key,0.00230,0,
1.47,RC0603FR-071R47L,Yageo,4,Digi-Key,0.00230,0,
1.5,RC0603FR-071R5L,Yageo,13,Digi-Key,0.00230,0,
1.54,RC0603FR-071R54L,Yageo,3,Digi-Key,0.00230,0,
1.58,RC0603FR-071R58L,Yageo,2,Digi-Key,0.00230,0,
1.62,RC0603FR-071R62L,Yageo,2,Digi-Key,0.00230,0,
1.65,RC0603FR-071R65L,Yageo,2,Digi-Key,0.00230,0,
1.69,RC0603FR-071R69L,Yageo,3,Digi-Key,0.00230,0,
1.74,RC0603FR-071R74L,Yageo,2,Digi-Key,0.00230,0,
1.78,RC0603FR-071R78L,Yageo,2,Digi-Key,0.00230,0,
1.82,RC0603FR-071R82L,Yageo,7,Digi-Key,0.00230,0,
1.87,RC0603FR-071R87L,Yageo,3,Digi-Key,0.00230,0,
1.91,RC0603FR-071R91L,Yageo,3,Digi-Key,0.00230,0,
1.96,RC0603FR-071R96L,Yageo,2,Digi-Key,0.00230,0,
2,RC0603FR-072RL,Yageo,16,Digi-Key,0.00158,75000,
2.05,RC0603FR-072R05L,Yageo,7,Digi-Key,0.00230,0,
2.1,RC0603FR-072R1L,Yageo,7,Digi-Key,0.00158,5000,
2.15,RC0603FR-072R15L,Yageo,8,Digi-Key,0.00158,25000,
2.21,RC0603FR-072R21L,Yageo,13,Digi-Key,0.00158,110000,
2.26,RC0603FR-072R26L,Yageo,2,Digi-Key,0.00230,0,
2.32,RC0603FR-072R32L,Yageo,3,Digi-Key,0.00230,0,
2.37,RC0603FR-072R37L,Yageo,2,Digi-Key,0.00230,0,
2.43,RC0603FR-072R43L,Yageo,9,Digi-Key,0.00158,15000,
2.49,RC0603FR-072R49L,Yageo,13,Digi-Key,0.00158,60000,
