0.0,RC0805FR-070RL,Yageo,18,Digi-Key,0.00168,615000,
1,RC0805FR-071RL,Yageo,34,Digi-Key,0.00251,220000,
1.02,RC0805FR-071R02L,Yageo,5,Digi-Key,0.00251,10000,
1.05,RC0805FR-071R05L,Yageo,9,Digi-Key,0.00251,5000,
1.07,RC0805FR-071R07L,Yageo,3,Digi-Key,0.00367,0,
1.1,RC0805FR-071R1L,Yageo,9,Digi-Key,0.00251,35000,
1.13,RC0805FR-071R13L,Yageo,3,Digi-Key,0.00367,0,
1.15,RC0805FR-071R15L,Yageo,6,Digi-Key,0.00251,25000,
1.18,RC0805FR-071R18L,Yageo,3,Digi-Key,0.00367,0,
1.21,RC0805FR-071R21L,Yageo,11,Digi-Key,0.00251,20000,
1.24,RC0805FR-071R24L,Yageo,8,Digi-Key,0.00251,10000,
1.27,RC0805FR-071R27L,Yageo,2,Digi-Key,0.00367,0,
1.3,RC0805FR-071R3L,Yageo,11,Digi-Key,0.00251,55000,
1.33,RC0805FR-071R33L,Yageo,10,Digi-Key,0.00251,15000,
1.37,RC0805FR-071R37L,Yageo,9,Digi-Key,0.00251,20000,
1.4,RC0805FR-071R4L,Yageo,9,Digi-Key,0.00251,10000,
1.43,RC0805FR-071R43L,Yageo,5,Digi-Key,0.00251,25000,
1.47,RC0805FR-071R47L,Yageo,5,Digi-Key,0.00251,25000,
1.5,RC0805FR-071R5L,Yageo,19,Digi-Key,0.00251,85000,
1.54,RC0805FR-071R54L,Yageo,9,Digi-Key,0.00251,95000,
1.58,RC0805FR-071R58L,Yageo,5,Digi-Key,0.00251,15000,
1.62,RC0805FR-071R62L,Yageo,9,Digi-Key,0.00251,15000,
1.65,RC0805FR-071R65L,Yageo,9,Digi-Key,0.00251,20000,
1.69,RC0805FR-071R69L,Yageo,10,Digi-Key,0.00251,15000,
1.74,RC0805FR-071R74L,Yageo,3,Digi-Key,0.00367,0,
1.78,RC0805FR-071R78L,Yageo,4,Digi-Key,0.00367,0,
1.82,RC0805FR-071R82L,Yageo,8,Digi-Key,0.00251,10000,
1.87,RC0805FR-071R87L,Yageo,8,Digi-Key,0.00251,20000,
1.91,RC0805FR-071R91L,Yageo,6,Digi-Key,0.00251,5000,
1.96,RC0805FR-071R96L,Yageo,4,Digi-Key,0.00367,0,
2,RC0805FR-072RL,Yageo,17,Digi-Key,0.00251,190000,
2.05,RC0805FR-072R05L,Yageo,6,Digi-Key,0.00251,5000,
2.1,RC0805FR-072R1L,Yageo,8,Digi-Key,0.00251,40000,
2.15,RC0805FR-072R15L,Yageo,7,Digi-Key,0.00251,20000,
2.21,RC0805FR-072R21L,Yageo,15,Digi-Key,0.00251,50000,
2.26,RC0805FR-072R26L,Yageo,7,Digi-Key,0.00251,15000,
2.32,RC0805FR-072R32L,Yageo,4,Digi-Key,0.00367,0,
2.37,RC0805FR-072R37L,Yageo,6,Digi-Key,0.00251,5000,
2.43,RC0805FR-072R43L,Yageo,8,Digi-Key,0.00251,25000,
2.49,RC0805FR-072R49L,Yageo,11,Digi-Key,0.00251,25000,
2.55,RC0805FR-072R55L,Yageo,10,Digi-Key,0.00251,15000,
2.61,RC0805FR-072R61L,Yageo,9,Digi-Key,0.00251,10000,
2.67,RC0805FR-072R67L,Yageo,6,Digi-Key,0.00251,5000,
2.74,RC0805FR-072R74L,Yageo,12,Digi-Key,0.00251,20000,
2.8,RC0805FR-072R8L,Yageo,10,Digi-Key,0.00251,20000,
2.87,RC0805FR-072R87L,Yageo,8,Digi-Key,0.00251,10000,
2.94,RC0805FR-072R94L,Yageo,4,Digi-Key,0.00251,20000,
3.01,RC0805FR-073R01L,Yageo,12,Digi-Key,0.00251,20000,
3.09,RC0805FR-073R09L,Yageo,5,Digi-Key,0.00251,30000,
3.16,RC0805FR-073R16L,Yageo,9,Digi-Key,0.00251,40000,
3.24,RC0805FR-073R24L,Yageo,5,Digi-Key,0.00367,0,
3.32,RC0805FR-073R32L,Yageo,12,Digi-Key,0.00251,10000,
3.4,RC0805FR-073R4L,Yageo,4,Digi-Key,0.00367,0,
3.48,RC0805FR-073R48L,Yageo,11,Digi-Key,0.00251,50000,
3.57,RC0805FR-073R57L,Yageo,6,Digi-Key,0.00251,5000,
3.65,RC0805FR-073R65L,Yageo,7,Digi-Key,0.00251,0,
3.74,RC0805FR-073R74L,Yageo,8,Digi-Key,0.00251,25000,
3.83,RC0805FR-073R83L,Yageo,3,Digi-Key,0.00367,0,
3.92,RC0805FR-073R92L,Yageo,14,Digi-Key,0.00251,10000,
4.02,RC0805FR-074R02L,Yageo,11,Digi-Key,0.00251,10000,
4.12,RC0805FR-074R12L,Yageo,7,Digi-Key,0.00251,15000,
4.22,RC0805FR-074R22L,Yageo,6,Digi-Key,0.00251,15000,
4.32,RC0805FR-074R32L,Yageo,9,Digi-Key,0.00251,10000,
4.42,RC0805FR-074R42L,Yageo,10,Digi-Key,0.00251,50000,
4.53,RC0805FR-074R53L,Yageo,4,Digi-Key,0.00251,25000,
4.64,RC0805FR-074R64L,Yageo,12,Digi-Key,0.00251,5000,
4.75,RC0805FR-074R75L,Yageo,13,Digi-Key,0.00251,0,
4.87,RC0805FR-074R87L,Yageo,4,Digi-Key,0.00251,20000,
4.99,RC0805FR-074R99L,Yageo,15,Digi-Key,0.00251,100000,
5.11,RC0805FR-075R11L,Yageo,15,Digi-Key,0.00251,25000,
5.23,RC0805FR-075R23L,Yageo,5,Digi-Key,0.00251,20000,
5.36,RC0805FR-075R36L,Yageo,11,Digi-Key,0.00251,25000,
5.49,RC0805FR-075R49L,Yageo,9,Digi-Key,0.00251,25000,
5.62,RC0805FR-075R62L,Yageo,8,Digi-Key,0.00251,45000,
5.76,RC0805FR-075R76L,Yageo,8,Digi-Key,0.00251,20000,
5.9,RC0805FR-075R9L,Yageo,3,Digi-Key,0.00367,0,
6.04,RC0805FR-076R04L,Yageo,11,Digi-Key,0.00251,30000,
6.19,RC0805FR-076R19L,Yageo,7,Digi-Key,0.00251,10000,
6.34,RC0805FR-076R34L,Yageo,6,Digi-Key,0.00251,25000,
6.49,RC0805FR-076R49L,Yageo,13,Digi-Key,0.00251,30000,
6.65,RC0805FR-076R65L,Yageo,8,Digi-Key,0.00251,15000,
6.81,RC0805FR-076R81L,Yageo,9,Digi-Key,0.00251,15000,
6.98,RC0805FR-076R98L,Yageo,9,Digi-Key,0.00251,30000,
7.15,RC0805FR-077R15L,Yageo,5,Digi-Key,0.00251,30000,
7.32,RC0805FR-077R32L,Yageo,4,Digi-Key,0.00367,0,
7.5,RC0805FR-077R5L,Yageo,15,Digi-Key,0.00251,85000,
7.68,RC0805FR-077R68L,Yageo,9,Digi-Key,0.00251,40000,
7.87,RC0805FR-077R87L,Yageo,4,Digi-Key,0.00367,0,
8.06,RC0805FR-078R06L,Yageo,13,Digi-Key,0.00251,30000,
8.25,RC0805FR-078R25L,Yageo,13,Digi-Key,0.00251,115000,
8.45,RC0805FR-078R45L,Yageo,12,Digi-Key,0.00251,55000,
8.66,RC0805FR-078R66L,Yageo,3,Digi-Key,0.00367,0,
8.87,RC0805FR-078R87L,Yageo,6,Digi-Key,0.00251,10000,
9.09,RC0805FR-079R09L,Yageo,9,Digi-Key,0.00251,5000,
9.31,RC0805FR-079R31L,Yageo,3,Digi-Key,0.00367,0,
9.53,RC0805FR-079R53L,Yageo,10,Digi-Key,0.00251,0,
9.76,RC0805FR-079R76L,Yageo,9,Digi-Key,0.00251,40000,
10,RC0805FR-0710RL,Yageo,38,Digi-Key,0.00169,1320000,
10.2,RC0805FR-0710R2L,Yageo,10,Digi-Key,0.00169,10000,
10.5,RC0805FR-0710R5L,Yageo,5,Digi-Key,0.00247,0,
10.7,RC0805FR-0710R7L,Yageo,6,Digi-Key,0.00169,20000,
11,RC0805FR-0711RL,Yageo,12,Digi-Key,0.00169,30000,
11.3,RC0805FR-0711R3L,Yageo,8,Digi-Key,0.00169,15000,
11.5,RC0805FR-0711R5L,Yageo,10,Digi-Key,0.00169,50000,
11.8,RC0805FR-0711R8L,Yageo,11,Digi-Key,0.00169,25000,
12.1,RC0805FR-0712R1L,Yageo,13,Digi-Key,0.00169,0,
12.4,RC0805FR-0712R4L,Yageo,8,Digi-Key,0.00169,65000,
12.7,RC0805FR-0712R7L,Yageo,9,Digi-Key,0.00169,30000,
13,RC0805FR-0713RL,Yageo,12,Digi-Key,0.00169,85000,
13.3,RC0805FR-0713R3L,Yageo,9,Digi-Key,0.00169,5000,
13.7,RC0805FR-0713R7L,Yageo,7,Digi-Key,0.00169,30000,
14,RC0805FR-0714RL,Yageo,9,Digi-Key,0.00169,30000,
14.3,RC0805FR-0714R3L,Yageo,10,Digi-Key,0.00169,0,
14.7,RC0805FR-0714R7L,Yageo,9,Digi-Key,0.00169,0,
15,RC0805FR-0715RL,Yageo,24,Digi-Key,0.00169,225000,
15.4,RC0805FR-0715R4L,Yageo,5,Digi-Key,0.00169,35000,
15.8,RC0805FR-0715R8L,Yageo,8,Digi-Key,0.00169,30000,
16.2,RC0805FR-0716R2L,Yageo,11,Digi-Key,0.00169,30000,
16.5,RC0805FR-0716R5L,Yageo,6,Digi-Key,0.00169,20000,
16.9,RC0805FR-0716R9L,Yageo,9,Digi-Key,0.00169,20000,
17.4,RC0805FR-0717R4L,Yageo,11,Digi-Key,0.00169,50000,
17.8,RC0805FR-0717R8L,Yageo,9,Digi-Key,0.00169,5000,
18.2,RC0805FR-0718R2L,Yageo,12,Digi-Key,0.00169,40000,
18.7,RC0805FR-0718R7L,Yageo,7,Digi-Key,0.00169,0,
19.1,RC0805FR-0719R1L,Yageo,12,Digi-Key,0.00169,20000,
19.6,RC0805FR-0719R6L,Yageo,10,Digi-Key,0.00169,5000,
20,RC0805FR-0720RL,Yageo,23,Digi-Key,0.00169,485000,
20.5,RC0805FR-0720R5L,Yageo,13,Digi-Key,0.00169,10000,
21,RC0805FR-0721RL,Yageo,5,Digi-Key,0.00169,80000,
21.5,RC0805FR-0721R5L,Yageo,9,Digi-Key,0.00169,20000,
22.1,RC0805FR-0722R1L,Yageo,14,Digi-Key,0.00169,65000,
22.6,RC0805FR-0722R6L,Yageo,14,Digi-Key,0.00169,25000,
23.2,RC0805FR-0723R2L,Yageo,12,Digi-Key,0.00169,40000,
23.7,RC0805FR-0723R7L,Yageo,12,Digi-Key,0.00169,15000,
24.3,RC0805FR-0724R3L,Yageo,14,Digi-Key,0.00169,15000,
24.9,RC0805FR-0724R9L,Yageo,15,Digi-Key,0.00169,110000,
25.5,RC0805FR-0725R5L,Yageo,10,Digi-Key,0.00169,0,
26.1,RC0805FR-0726R1L,Yageo,12,Digi-Key,0.00169,20000,
26.7,RC0805FR-0726R7L,Yageo,7,Digi-Key,0.00169,20000,
27.4,RC0805FR-0727R4L,Yageo,11,Digi-Key,0.00169,50000,
28,RC0805FR-0728RL,Yageo,10,Digi-Key,0.00169,25000,
28.7,RC0805FR-0728R7L,Yageo,11,Digi-Key,0.00169,30000,
29.4,RC0805FR-0729R4L,Yageo,7,Digi-Key,0.00169,10000,
30.1,RC0805FR-0730R1L,Yageo,14,Digi-Key,0.00169,105000,
30.9,RC0805FR-0730R9L,Yageo,9,Digi-Key,0.00169,25000,
31.6,RC0805FR-0731R6L,Yageo,11,Digi-Key,0.00169,10000,
32.4,RC0805FR-0732R4L,Yageo,12,Digi-Key,0.00169,10000,
33.2,RC0805FR-0733R2L,Yageo,18,Digi-Key,0.00169,170000,
34,RC0805FR-0734RL,Yageo,10,Digi-Key,0.00169,30000,
34.8,RC0805FR-0734R8L,Yageo,14,Digi-Key,0.00169,25000,
35.7,RC0805FR-0735R7L,Yageo,11,Digi-Key,0.00169,40000,
36.5,RC0805FR-0736R5L,Yageo,15,Digi-Key,0.00169,45000,
37.4,RC0805FR-0737R4L,Yageo,14,Digi-Key,0.00169,60000,
38.3,RC0805FR-0738R3L,Yageo,11,Digi-Key,0.00169,5000,
39.2,RC0805FR-0739R2L,Yageo,13,Digi-Key,0.00169,10000,
40.2,RC0805FR-0740R2L,Yageo,17,Digi-Key,0.00169,30000,
41.2,RC0805FR-0741R2L,Yageo,9,Digi-Key,0.00169,40000,
42.2,RC0805FR-0742R2L,Yageo,12,Digi-Key,0.00169,20000,
43.2,RC0805FR-0743R2L,Yageo,9,Digi-Key,0.00169,55000,
44.2,RC0805FR-0744R2L,Yageo,9,Digi-Key,0.00169,30000,
45.3,RC0805FR-0745R3L,Yageo,8,Digi-Key,0.00169,10000,
46.4,RC0805FR-0746R4L,Yageo,12,Digi-Key,0.00169,10000,
47.5,RC0805FR-0747R5L,Yageo,14,Digi-Key,0.00169,55000,
